--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/860816_828.jpg	860816                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/860854_4194.jpg	860854                   	0.9988
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/860996_2582.jpg	860996                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/861561_5468.jpg	861561                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/861594_1234.jpg	861594                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/861784_4361.jpg	861784                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/862092_5411.jpg	862092                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/862113_3246.jpg	862113                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/862185_5391.jpg	862185                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/862319_3816.jpg	862319                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/862568_2766.jpg	862568                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/862568_4220.jpg	862568                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/863777_4472.jpg	863777                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/864039_1723.jpg	864039                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/864209_5168.jpg	864209                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/864252_908.jpg	864252                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/864352_549.jpg	864352                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/864632_2396.jpg	864632                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/864988_2557.jpg	864988                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/865022_3227.jpg	865022                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/865290_4419.jpg	865290                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/865499_3707.jpg	865499                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/866233_3330.jpg	866233                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/866334_5931.jpg	866334                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/866707_3583.jpg	866707                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/866884_2712.jpg	866884                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/867125_4089.jpg	867125                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/867677_317.jpg	867677                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/867788_118.jpg	867788                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/867902_841.jpg	867902                   	0.9946
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/868127_1254.jpg	868127                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/868395_4980.jpg	868395                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/868569_5353.jpg	868569                   	0.9965
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/868622_5121.jpg	868622                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/868816_1143.jpg	868816                   	0.9990
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/868923_4847.jpg	868923                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869029_3710.jpg	869029                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869334_5441.jpg	869334                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869590_5525.jpg	869590                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869880_5273.jpg	869880                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869936_5300.jpg	869936                   	0.9977
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869954_189.jpg	869954                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869954_910.jpg	869954                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/869999_2608.jpg	869999                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870125_4448.jpg	870125                   	0.9989
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870256_4391.jpg	870256                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870415_115.jpg	870415                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870692_5623.jpg	870692                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870728_2160.jpg	870728                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870843_4382.jpg	870843                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870940_5982.jpg	870940                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/870966_5113.jpg	870966                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/871181_5465.jpg	871181                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/871382_2348.jpg	871382                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/871406_4518.jpg	871406                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/871410_1267.jpg	871410                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/871446_2228.jpg	871446                   	0.9994
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/871446_5315.jpg	871446                   	0.9984
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/871704_1391.jpg	871704                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/872220_3653.jpg	872220                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/872316_3781.jpg	872316                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/872327_5817.jpg	872327                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/872346_377.jpg	872346                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/872470_3007.jpg	872470                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/872823_4667.jpg	872823                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/872973_2079.jpg	872973                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/873122_971.jpg	873122                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/873138_4806.jpg	873138                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/873872_2605.jpg	873872                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/874331_5574.jpg	874331                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875110_3420.jpg	875110                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875191_5586.jpg	875191                   	0.9986
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875235_688.jpg	875235                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875376_2419.jpg	875376                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875702_1898.jpg	875702                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875702_3622.jpg	875702                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875742_3987.jpg	875742                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/875903_2345.jpg	875903                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/876033_1084.jpg	876033                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/876278_4714.jpg	876278                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/876283_3790.jpg	876283                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/876314_1439.jpg	876314                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/876356_3796.jpg	876356                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/877384_2366.jpg	877384                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/877384_3098.jpg	877384                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/877406_5308.jpg	877406                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/877656_5603.jpg	877656                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878000_2750.jpg	878000                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878044_2906.jpg	878044                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878287_637.jpg	878287                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878317_1016.jpg	878317                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878625_1607.jpg	878625                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878685_1710.jpg	878685                   	0.9974
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878757_5085.jpg	878757                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/878849_720.jpg	878849                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/879456_2904.jpg	879456                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/879754_2841.jpg	879754                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/879984_2956.jpg	879984                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/880244_1564.jpg	880244                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/880353_2202.jpg	880353                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/880473_3954.jpg	880473                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/880676_3374.jpg	880676                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/880754_3963.jpg	880754                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/880910_4342.jpg	880910                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/881047_4838.jpg	881047                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/881872_5431.jpg	881872                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/882026_921.jpg	882026                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/883132_6000.jpg	883132                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/883714_3276.jpg	883714                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/883983_732.jpg	883983                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/884381_4429.jpg	884381                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/885300_2896.jpg	885300                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/886289_5916.jpg	886289                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/886303_2895.jpg	886303                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/886312_3055.jpg	886312                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/886382_2522.jpg	886382                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/887473_3195.jpg	887473                   	0.9988
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/887490_3036.jpg	887490                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/887594_1782.jpg	887594                   	0.9976
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/887637_5882.jpg	887637                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/887949_2060.jpg	887949                   	0.9990
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/888096_6131.jpg	888096                   	0.9990
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/888132_4190.jpg	888132                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/888467_2226.jpg	888467                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/888525_4783.jpg	888525                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/888641_2070.jpg	888641                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/888690_1758.jpg	888690                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/888890_561.jpg	888890                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/889701_5314.jpg	889701                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/890163_5405.jpg	890163                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/890258_1645.jpg	890258                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/890258_2085.jpg	890258                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/891301_5298.jpg	891301                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/891448_1965.jpg	891448                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/891611_3659.jpg	891611                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/891788_162.jpg	891788                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/892032_5076.jpg	892032                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/892364_3729.jpg	892364                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/892408_1733.jpg	892408                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/892477_3740.jpg	892477                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/892641_4304.jpg	892641                   	0.9988
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/893033_5572.jpg	893033                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/893128_3382.jpg	893128                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/893446_5254.jpg	893446                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/893493_437.jpg	893493                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/893832_2868.jpg	893832                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/894831_2697.jpg	894831                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/895021_4884.jpg	895021                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/895745_2827.jpg	895745                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/895797_418.jpg	895797                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/896509_4242.jpg	896509                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/896543_1159.jpg	896543                   	0.9980
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/897028_245.jpg	897028                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/897029_810.jpg	897029                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/897096_4354.jpg	897096                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/897619_3161.jpg	897619                   	0.9984
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/897777_548.jpg	897777                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/898086_3658.jpg	898086                   	0.9942
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/898097_1580.jpg	898097                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/898534_1926.jpg	898534                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/898570_5102.jpg	898570                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/898814_1876.jpg	898814                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/899234_1860.jpg	899234                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/899454_5926.jpg	899454                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/899633_690.jpg	899633                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/899706_674.jpg	899706                   	0.9965
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/900085_103.jpg	900085                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/900291_1864.jpg	900291                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/900455_5006.jpg	900455                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/900470_4516.jpg	900470                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/900770_4265.jpg	900770                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/901063_1327.jpg	901063                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/901599_2462.jpg	901599                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/901837_1271.jpg	901837                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/901898_2489.jpg	901898                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/901914_4430.jpg	901914                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/901965_3347.jpg	901965                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/902068_5063.jpg	902068                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/902357_1224.jpg	902357                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/902521_4926.jpg	902521                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/902545_5346.jpg	902545                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/902788_1909.jpg	902788                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/902821_2254.jpg	902821                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/902858_2025.jpg	902858                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/903048_3854.jpg	903048                   	0.9996
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/903174_5228.jpg	903174                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/903817_3705.jpg	903817                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/904215_5527.jpg	904215                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/904382_3157.jpg	904382                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/904405_2165.jpg	904405                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/904606_6018.jpg	904606                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/904925_2263.jpg	904925                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/904983_4301.jpg	904983                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/905171_5137.jpg	905171                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/905316_3066.jpg	905316                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/905360_4554.jpg	905360                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906003_1208.jpg	906003                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906350_3786.jpg	906350                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906465_2474.jpg	906465                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906626_29.jpg	906626                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906710_5749.jpg	906710                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906820_6075.jpg	906820                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906839_2527.jpg	906839                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/906897_2918.jpg	906897                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907009_2147.jpg	907009                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907042_658.jpg	907042                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907288_1052.jpg	907288                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907632_2810.jpg	907632                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907772_1570.jpg	907772                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907773_1737.jpg	907773                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907775_469.jpg	907775                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907835_315.jpg	907835                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/907848_1939.jpg	907848                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/908276_5238.jpg	908276                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/908396_5397.jpg	908396                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/908954_273.jpg	908954                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909012_757.jpg	909012                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909311_951.jpg	909311                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909553_2442.jpg	909553                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909665_2716.jpg	909665                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909674_2001.jpg	909674                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909677_1319.jpg	909677                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909721_1209.jpg	909721                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/909825_5103.jpg	909825                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/910559_1345.jpg	910559                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/910559_5356.jpg	910559                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/910889_1123.jpg	910889                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/911279_4223.jpg	911279                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/912543_3562.jpg	912543                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/912781_798.jpg	912781                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/912997_1377.jpg	912997                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913109_1259.jpg	913109                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913131_5119.jpg	913131                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913192_1226.jpg	913192                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913217_5927.jpg	913217                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913279_5909.jpg	913279                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913796_1718.jpg	913796                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913848_817.jpg	913848                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/913862_5022.jpg	913862                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/914488_1291.jpg	914488                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/915293_3554.jpg	915293                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/915678_572.jpg	915678                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/915746_2969.jpg	915746                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/915989_5344.jpg	915989                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/916041_2465.jpg	916041                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/916191_1340.jpg	916191                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/916218_1051.jpg	916218                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/916683_3081.jpg	916683                   	0.9998
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/916763_2205.jpg	916763                   	0.9967
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/917103_491.jpg	917103                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/917222_4252.jpg	917222                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/917273_2302.jpg	917273                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/917630_1667.jpg	917630                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/918517_2721.jpg	918517                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/918794_2107.jpg	918794                   	0.9994
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/918795_2794.jpg	918795                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/919292_2424.jpg	919292                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/919471_1450.jpg	919471                   	0.9987
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/919729_308.jpg	919729                   	0.9992
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/919979_2971.jpg	919979                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/920152_4225.jpg	920152                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/920238_5862.jpg	920238                   	0.9977
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/920285_942.jpg	920285                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/920495_4461.jpg	920495                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/920821_1044.jpg	920821                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/920880_5494.jpg	920880                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/921178_6013.jpg	921178                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/921216_454.jpg	921216                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/921570_2518.jpg	921570                   	0.9991
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/921609_1815.jpg	921609                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/921705_2335.jpg	921705                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/921787_30.jpg	921787                   	0.9995
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/922028_2142.jpg	922028                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/922443_3424.jpg	922443                   	0.9993
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/922807_3526.jpg	922807                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/923429_2933.jpg	923429                   	0.9997
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/923480_605.jpg	923480                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/923596_2234.jpg	923596                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/924086_3119.jpg	924086                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/924098_5003.jpg	924098                   	0.9996
/media/data4T2/meterdataset/digital_dataset/otherdataset/train/924177_3475.jpg	924177                   	0.9984
